Documento,Schema,Tabla,Existe,Fase
01-fase-alcance-inicial/EAI-001-fundamentos/historias-usuario/US-FUND-006-api-restful-basica.md,ctx,getRequest,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-001-fundamentos/historias-usuario/US-FUND-006-api-restful-basica.md,ctx,switchToHttp,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-001-fundamentos/historias-usuario/US-FUND-007-navegacion-routing.md,name,replace,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-001-fundamentos/historias-usuario/US-FUND-007-navegacion-routing.md,pathname,split,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-001-fundamentos/historias-usuario/US-FUND-007-navegacion-routing.md,pathnames,slice,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-001-fundamentos/historias-usuario/US-FUND-007-navegacion-routing.md,pathnames,map,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-001-fundamentos/historias-usuario/US-FUND-007-navegacion-routing.md,window,scrollTo,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-001-fundamentos/historias-usuario/US-FUND-005-sistema-sesiones-estado.md,expiresAt,getDate,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-001-fundamentos/historias-usuario/US-FUND-005-sistema-sesiones-estado.md,authService,login,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-001-fundamentos/historias-usuario/US-FUND-005-sistema-sesiones-estado.md,this,validateRefreshToken,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-001-fundamentos/historias-usuario/US-FUND-005-sistema-sesiones-estado.md,authService,refreshTokens,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-001-fundamentos/historias-usuario/US-FUND-005-sistema-sesiones-estado.md,request,use,SI,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-001-fundamentos/historias-usuario/US-FUND-005-sistema-sesiones-estado.md,axios,create,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-001-fundamentos/historias-usuario/US-FUND-005-sistema-sesiones-estado.md,authService,logout,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-001-fundamentos/historias-usuario/US-FUND-005-sistema-sesiones-estado.md,authService,getCurrentUser,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-001-fundamentos/historias-usuario/US-FUND-005-sistema-sesiones-estado.md,useAuthStore,getState,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-001-fundamentos/historias-usuario/US-FUND-005-sistema-sesiones-estado.md,this,generateRefreshToken,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-001-fundamentos/historias-usuario/US-FUND-005-sistema-sesiones-estado.md,response,use,SI,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-001-fundamentos/historias-usuario/US-FUND-005-sistema-sesiones-estado.md,this,revokeRefreshToken,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-001-fundamentos/historias-usuario/US-FUND-005-sistema-sesiones-estado.md,refreshTokensRepository,save,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-001-fundamentos/historias-usuario/US-FUND-005-sistema-sesiones-estado.md,expiresAt,setDate,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-001-fundamentos/historias-usuario/US-FUND-005-sistema-sesiones-estado.md,window,removeEventListener,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-001-fundamentos/historias-usuario/US-FUND-005-sistema-sesiones-estado.md,window,addEventListener,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-001-fundamentos/historias-usuario/US-FUND-005-sistema-sesiones-estado.md,this,generateAccessToken,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-001-fundamentos/historias-usuario/US-FUND-005-sistema-sesiones-estado.md,jwtService,sign,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-001-fundamentos/historias-usuario/US-FUND-005-sistema-sesiones-estado.md,Promise,reject,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-001-fundamentos/historias-usuario/US-FUND-001-autenticacion-basica-jwt.md,LoginForm,tsx,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-001-fundamentos/historias-usuario/US-FUND-001-autenticacion-basica-jwt.md,RegisterForm,tsx,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-001-fundamentos/historias-usuario/US-FUND-001-autenticacion-basica-jwt.md,ForgotPasswordForm,tsx,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-001-fundamentos/historias-usuario/US-FUND-001-autenticacion-basica-jwt.md,ResetPasswordForm,tsx,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/README.md,README,md,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-003-dashboard-maestro.md,teacherService,getDashboard,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-003-dashboard-maestro.md,this,getClassroomsSummary,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-003-dashboard-maestro.md,classrooms,reduce,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-003-dashboard-maestro.md,classrooms,map,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-003-dashboard-maestro.md,averageProgress,toFixed,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-003-dashboard-maestro.md,this,getRecentActivitiesAcrossClassrooms,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-001-gestion-aulas-crud.md,classroomRepository,save,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-001-gestion-aulas-crud.md,classroomService,removeClassroom,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-001-gestion-aulas-crud.md,classroomService,findAllByTeacher,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-001-gestion-aulas-crud.md,classroomRepository,count,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-001-gestion-aulas-crud.md,classroomService,updateClassroom,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-001-gestion-aulas-crud.md,toast,success,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-001-gestion-aulas-crud.md,toast,error,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-001-gestion-aulas-crud.md,classroomRepository,findOne,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-001-gestion-aulas-crud.md,classroomService,findOneByTeacher,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-001-gestion-aulas-crud.md,entities,map,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-001-gestion-aulas-crud.md,this,findOneByTeacher,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-001-gestion-aulas-crud.md,classroomRepository,create,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-001-gestion-aulas-crud.md,Object,assign,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-001-gestion-aulas-crud.md,classrooms,map,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-001-gestion-aulas-crud.md,classroomRepository,remove,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-001-gestion-aulas-crud.md,Array,from,SI,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-001-gestion-aulas-crud.md,classroomService,createClassroom,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-004-asignacion-modulos.md,classroomRepository,findOne,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-004-asignacion-modulos.md,moduleService,getCatalog,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-004-asignacion-modulos.md,classroomRepository,save,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-004-asignacion-modulos.md,query,where,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-004-asignacion-modulos.md,this,getStudentsInClassroom,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-004-asignacion-modulos.md,modules,some,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-004-asignacion-modulos.md,classroomService,getAssignedModules,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-004-asignacion-modulos.md,classroomService,removeModule,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-004-asignacion-modulos.md,Promise,all,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-004-asignacion-modulos.md,moduleRepository,createQueryBuilder,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-004-asignacion-modulos.md,this,getModuleStats,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-004-asignacion-modulos.md,this,validateTeacherAccess,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-004-asignacion-modulos.md,modules,map,SI,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-004-asignacion-modulos.md,toast,success,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-004-asignacion-modulos.md,query,andWhere,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-004-asignacion-modulos.md,toast,error,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-004-asignacion-modulos.md,modules,push,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-004-asignacion-modulos.md,query,getMany,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-004-asignacion-modulos.md,moduleRepository,findOne,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-004-asignacion-modulos.md,modules,filter,SI,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-004-asignacion-modulos.md,classroomService,assignModule,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-004-asignacion-modulos.md,this,getStudentModuleProgress,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-005-gestion-grupos.md,Math,floor,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-005-gestion-grupos.md,groupService,getGroups,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-005-gestion-grupos.md,studentIds,filter,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-005-gestion-grupos.md,studentRepository,findByIds,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-005-gestion-grupos.md,groupService,assignStudents,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-005-gestion-grupos.md,groupService,updateGroup,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-005-gestion-grupos.md,groupRepository,create,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-005-gestion-grupos.md,groupRepository,findOne,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-005-gestion-grupos.md,groupService,deleteGroup,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-005-gestion-grupos.md,studentsToAdd,filter,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-005-gestion-grupos.md,students,map,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-005-gestion-grupos.md,groupRepository,save,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-005-gestion-grupos.md,groupService,createGroup,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-005-gestion-grupos.md,this,getRandomColor,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-005-gestion-grupos.md,validStudentIds,includes,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-005-gestion-grupos.md,existingIds,includes,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-005-gestion-grupos.md,groupRepository,find,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-005-gestion-grupos.md,classroomService,getStudents,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-005-gestion-grupos.md,this,validateTeacherAccess,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-005-gestion-grupos.md,students,slice,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-005-gestion-grupos.md,groups,map,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-005-gestion-grupos.md,toast,success,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-005-gestion-grupos.md,classroomStudents,map,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-005-gestion-grupos.md,Math,random,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-005-gestion-grupos.md,toast,error,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-005-gestion-grupos.md,students,push,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-005-gestion-grupos.md,groupService,removeStudentFromGroup,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-006-configuracion-basica-aula.md,settingsRepository,save,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-006-configuracion-basica-aula.md,this,validateTeacherAccess,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-006-configuracion-basica-aula.md,classroomService,updateSettings,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-006-configuracion-basica-aula.md,classroomService,getSettings,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-006-configuracion-basica-aula.md,classroomRepository,findOne,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-006-configuracion-basica-aula.md,toast,error,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-006-configuracion-basica-aula.md,Object,assign,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-006-configuracion-basica-aula.md,toast,success,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-006-configuracion-basica-aula.md,settingsRepository,create,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-007-vista-actividad-aula.md,students,map,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-007-vista-actividad-aula.md,Promise,all,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-007-vista-actividad-aula.md,this,validateTeacherAccess,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-007-vista-actividad-aula.md,this,getModulesInProgress,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-007-vista-actividad-aula.md,Math,round,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-007-vista-actividad-aula.md,this,getActiveStudentsToday,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-007-vista-actividad-aula.md,this,getModuleAverageProgress,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-007-vista-actividad-aula.md,teacherApi,getClassroomActivity,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-007-vista-actividad-aula.md,console,error,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-007-vista-actividad-aula.md,modules,map,SI,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-007-vista-actividad-aula.md,this,getRecentActivities,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-007-vista-actividad-aula.md,this,getStudentCount,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-007-vista-actividad-aula.md,activities,map,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-007-vista-actividad-aula.md,classroomService,getActivitySummary,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-002-gestion-estudiantes-aula.md,this,getDefaultAvatar,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-002-gestion-estudiantes-aula.md,this,generateTemporaryPassword,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-002-gestion-estudiantes-aula.md,studentRepository,create,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-002-gestion-estudiantes-aula.md,classroomRepository,findOne,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-002-gestion-estudiantes-aula.md,query,getOne,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-002-gestion-estudiantes-aula.md,studentRepository,save,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-002-gestion-estudiantes-aula.md,classroomService,removeStudentFromClassroom,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-002-gestion-estudiantes-aula.md,students,map,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-002-gestion-estudiantes-aula.md,students,some,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-002-gestion-estudiantes-aula.md,name,split,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-002-gestion-estudiantes-aula.md,classroomRepository,save,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-002-gestion-estudiantes-aula.md,classroomService,addStudentToClassroom,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-002-gestion-estudiantes-aula.md,classroomService,createAndAddStudent,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-002-gestion-estudiantes-aula.md,userRepository,findOne,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-002-gestion-estudiantes-aula.md,bcrypt,hash,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-002-gestion-estudiantes-aula.md,this,addStudentToClassroom,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-002-gestion-estudiantes-aula.md,studentService,searchStudents,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-002-gestion-estudiantes-aula.md,name,toLowerCase,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-002-gestion-estudiantes-aula.md,this,validateTeacherAccess,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-002-gestion-estudiantes-aula.md,studentRepository,findOne,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-002-gestion-estudiantes-aula.md,clipboard,writeText,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-002-gestion-estudiantes-aula.md,classroomService,getClassroomStudents,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-002-gestion-estudiantes-aula.md,userRepository,save,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-002-gestion-estudiantes-aula.md,toast,success,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-002-gestion-estudiantes-aula.md,query,andWhere,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-002-gestion-estudiantes-aula.md,toast,error,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-002-gestion-estudiantes-aula.md,students,push,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-002-gestion-estudiantes-aula.md,this,generateUsername,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-002-gestion-estudiantes-aula.md,example,com,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-002-gestion-estudiantes-aula.md,userRepository,create,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-005-admin-base/historias-usuario/US-ADM-002-gestion-estudiantes-aula.md,students,filter,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/README.md,README,md,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-001-achievements.md,gamification_system,user_achievements,SI,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-001-achievements.md,results,push,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-001-achievements.md,gamification_system,achievement_category,SI,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-001-achievements.md,console,error,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-001-achievements.md,api,get,SI,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-001-achievements.md,gamification_system,award_achievement_rewards,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-001-achievements.md,unlocked,map,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-001-achievements.md,AchievementService,checkAchievements,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-001-achievements.md,Math,min,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-001-achievements.md,achievementService,findAllActive,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-001-achievements.md,public,notifications,SI,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-001-achievements.md,this,getUserAchievements,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-001-achievements.md,rarity,toUpperCase,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-001-achievements.md,gamification_system,user_stats,SI,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-001-achievements.md,auth,users,SI,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-001-achievements.md,gamification_system,fn_achievement_unlocked_notification,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-001-achievements.md,achievementRepo,save,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-001-achievements.md,this,buildGallery,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-001-achievements.md,redis,set,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-001-achievements.md,JSON,stringify,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-001-achievements.md,gamification_system,achievements,SI,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-001-achievements.md,achievementService,checkMultipleAchievements,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-001-achievements.md,achievementRepo,create,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-001-achievements.md,achievementService,createAchievement,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-001-achievements.md,achievementRepo,findOne,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-001-achievements.md,achievementService,hasAchievement,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-001-achievements.md,achievementService,getGallery,NO,01-fase-alcance-inicial
